source,source_label,season,season_label,case,case_label,aperture_diameter_mm,aperture_area_m2,mean_irradiance_kw_m2,power_w,cell_count,center_x_mm,center_y_mm,center_source
measurement,Measured,06,Summer,REF,Reference,0.045196186846988166,1.536e-09,1560.7563424479167,0.002397321742,96,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.04208525642176276,1.4079999999999999e-09,1561.0655454545456,0.002197980288,88,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.04061103601286544,1.28e-09,1561.1590203125002,0.001998283546,80,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.03918845662979979,1.216e-09,1561.1689210526315,0.0018983814079999999,76,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.03649104849534798,1.088e-09,1561.3708823529412,0.00169877152,68,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.035212789717623504,9.6e-10,1561.6804458333334,0.001499213228,60,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.030532108545686013,8.32e-10,1561.8046971153844,0.001299421508,52,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.028430531575429102,7.039999999999999e-10,1562.0033210227273,0.001099650338,44,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.02378786337649949,5.12e-10,1562.4282109375,0.000799963244,32,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.020625847384018313,3.84e-10,1562.6487239583332,0.00060005711,24,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.017257673789666084,2.56e-10,1562.9996328125,0.00040012790599999997,16,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.012974630079006143,1.92e-10,1563.1506666666667,0.000300124928,12,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,06,Summer,REF,Reference,0.005713721659423805,6.4e-11,1563.520375,0.000100065304,4,-0.3839999999999999,-0.5760000000000001,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,11.319241871659214,3.6e-05,160.43122884543334,5.7755242384356,2250000,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,10.91580807133155,3.5960192e-05,160.60846419130047,5.775511209144289,2247512,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,10.526753222623816,3.58056e-05,161.27082173558108,5.774398534735523,2237850,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,10.15156483934987,3.551232e-05,162.54535217683534,5.772362561016473,2219520,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,9.78974870105658,3.5004192e-05,164.87096322480335,5.771174851945956,2187762,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,9.440828202007193,3.4211424e-05,168.60397455016601,5.768182061420939,2138214,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,9.104343723367988,3.3186528e-05,173.60890698973816,5.761476852864342,2074158,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,8.779852027770964,3.208352e-05,179.14266217692742,5.747527184806694,2005220,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,8.466925675455203,3.087328e-05,185.29796258000383,5.72075588216198,1929580,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,8.16515246121784,2.9523648e-05,192.17522549903055,5.673713711954003,1845228,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,7.874134871432836,2.820256e-05,199.46355193015887,5.625382791123421,1762660,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,7.593489560422352,2.6911231999999998e-05,207.242263650189,5.577144637295402,1681952,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,7.322846845491077,2.5647616e-05,215.57847813177094,5.529074024988058,1602976,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,7.061850219958175,2.4406144e-05,224.56848715696663,5.480850835415078,1525384,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,6.810155883545444,2.3182368e-05,234.36072183139078,5.433036498240935,1448898,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,6.5674322895032065,2.196864e-05,245.14196936735397,5.385435673922427,1373040,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,6.333359707877171,2.0754752e-05,257.1935914634068,5.337989206812324,1297172,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,6.10762980434111,1.9500288e-05,271.3022496190296,5.290472002618968,1218768,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,5.889945234040588,1.822608e-05,287.64805625303603,5.242696485112335,1139130,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,5.680019249912606,1.6958079999999998e-05,306.2901280038492,5.194092493899514,1059880,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,5.477575324965307,1.5770272e-05,326.23310143190434,5.1447847449847215,985642,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,5.282346788020204,1.466656e-05,347.3440787626266,5.094342771816789,916660,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,5.094076472437032,1.3640192e-05,369.6772337279233,5.042468446077749,852512,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.912516377358531,1.26848e-05,393.2723713650651,4.988581376291577,792800,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.737427341029005,1.1796352e-05,418.09351807159857,4.931978308090938,737272,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.568578725756216,1.097056e-05,444.0797323553647,4.871803348588469,685660,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.405748114101677,1.0202688e-05,471.24798740700123,4.807996186141563,637668,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.248721015899219,9.488e-06,499.6756494632431,4.74092256210725,593000,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,4.097290585715738,8.82432e-06,529.3273726034486,4.670954120612063,551520,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.95125735038213,8.206272e-06,560.3411269946787,4.598311700904875,512892,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.810428946235346,7.632384e-06,592.6642132199619,4.523440858352625,477024,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.6746198657255307,7.09696e-06,626.4556758310953,4.44593087314625,443560,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.5436512130544604,6.599808e-06,661.5631263788091,4.366189613979875,412488,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.4173504685233533,6.13824e-06,697.9690858495268,4.284301761525,383640,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.2955512612796443,5.708672e-06,735.720166689512,4.19998511541575,356792,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.1780931501634293,5.308944e-06,774.7538545710315,4.11312482770175,331809,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,3.0648214123648128,4.936576e-06,814.9639477554889,4.023131465355,308536,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.955586839613813,4.5913599999999995e-06,855.9747835716435,3.9300883822995,286960,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.8502455416343717,4.269616e-06,897.6681633553814,3.83269835295275,266851,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.7486587566035174,3.971328e-06,939.5797329377604,3.73137930164825,248208,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.6506926683660272,3.693568e-06,981.598181105844,3.62559963059075,230848,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.5562182301638496,3.434944e-06,1023.2948498554854,3.514960504742,214684,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.4651109946480263,3.19424e-06,1064.3923630760369,3.399924661832,199640,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.3772509499492402,2.970752e-06,1104.464259838418,3.2810894088435,185672,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.2925223615910535,2.762496e-06,1143.4047238265684,3.158650975952,172656,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.210813620037568,2.569344e-06,1180.9008964891427,3.0341406329889997,160584,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.132017093674697,2.3886719999999998e-06,1217.13602412847,2.907338741027,149292,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,2.0560289870314175,2.221952e-06,1251.0697067519911,2.779816837057,138872,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.9827492040541939,2.06656e-06,1282.7609259169826,2.6509024190629997,129160,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.9120812162544973,1.921728e-06,1312.2041090513328,2.521699378079,120108,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.8439319355557529,1.787008e-06,1339.5828611953611,2.393845289619,111688,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.7782115916721803,1.662272e-06,1365.0117978092635,2.269020891168,103892,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.7148336138580313,1.544896e-06,1388.8795938859316,2.145674529076,96556,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.653714516871463,1.4373119999999999e-06,1410.5666155218908,2.027424323289,89832,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.6515185886821975,1.433664e-06,1411.2973857033446,2.023326255177,89604,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.594773791002809,1.336256e-06,1430.9421521213,1.912105036425,83516,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.5379337960223942,1.2432e-06,1449.7598264567243,1.8023414162509999,77700,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.4831196589082174,1.156288e-06,1467.5198083314883,1.696875544136,72268,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.430259175218749,1.075584e-06,1484.1886363714968,1.596369550263,67224,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.3792827139809414,9.9968e-07,1500.0995644026086,1.4996195325419999,62480,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.3301231259681787,9.29792e-07,1515.0894003605106,1.40871800374,58112,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.2827156552473171,8.64384e-07,1529.4430433881237,1.322026095616,54024,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.2369978538783148,8.03968e-07,1543.0692538334858,1.240578301866,50248,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.192909499654099,7.481599999999999e-07,1556.0631465381737,1.164184203714,46760,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.1503925167722884,6.9536e-07,1568.899191164289,1.090949741568,43460,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.1093908993342898,6.46976e-07,1581.127595066896,1.022951606946,40436,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.0698506375710037,6.01024e-07,1592.9118575031946,0.957378256244,37564,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,1.0317196466979408,5.59424e-07,1603.6580840185618,0.897124819994,34964,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.994947698306043,5.2e-07,1614.1315099346155,0.839348385166,32500,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.9594863541978421,4.83952e-07,1623.8248021332695,0.785853260642,30247,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.9252889025817813,4.50112e-07,1633.0564153099672,0.735058289208,28132,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.892310296540663,4.18496e-07,1641.8347874149335,0.687101291194,26156,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.8605070946931763,3.8943999999999997e-07,1650.0101312808133,0.642579945526,24340,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.8298374039703219,3.61728e-07,1657.9602402855182,0.599730641798,22608,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.8002608244313679,3.3695999999999997e-07,1665.2907788580249,0.561136380844,21060,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.7717383960466506,3.12832e-07,1672.4989187359351,0.523211181746,19552,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.744232547377103,2.90816e-07,1678.9314802830656,0.48826013737,18176,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.7177070460829189,2.70848e-07,1684.5458721275402,0.456255880374,16928,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.6921269511961641,2.5171199999999997e-07,1689.7713054125352,0.425335714828,15732,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.6674585670944532,2.34112e-07,1694.5019124350738,0.396703231724,14632,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.6436693991150699,2.176e-07,1698.9463050643383,0.369690715982,13600,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.6207281107510685,2.02816e-07,1702.9198834411486,0.34537939908,12676,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.5986044823729606,1.8848e-07,1706.8207572156198,0.32170157632,11780,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.5772693714216214,1.74912e-07,1710.5145601216611,0.29918952274,10932,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.5566946740199793,1.62816e-07,1713.7868320189664,0.279031916842,10176,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.5368532879529175,1.51616e-07,1716.8104897108483,0.260295939208,9476,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.5177190769666213,1.40736e-07,1719.7065887903593,0.24202462648,8796,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.49926683634035435,1.31008e-07,1722.1404656814852,0.225614178128,8188,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.481472259685299,1.21856e-07,1724.3947502133665,0.210127846682,7616,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.46431190692673446,1.13344e-07,1726.4097479001975,0.195678186466,7084,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.4477631734273789,1.05344e-07,1728.4565939778252,0.182082531436,6584,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.43180426021121526,9.791999999999999e-08,1730.3605452818629,0.169436904594,6120,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.00741318137102143,6.4e-11,1731.18203125,0.00011079565,4,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.019045935174661965,1.92e-10,1731.7593020833333,0.000332497786,12,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.01373881450991481,1.28e-10,1731.908015625,0.000221684226,8,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.4164141452485822,9.12e-08,1732.1728651754386,0.157974165304,5700,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.02123668127284966,2.56e-10,1732.6798203125,0.000443566034,16,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.02202156086914397,3.2e-10,1732.7177,0.000554469664,20,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.02737895025091322,3.84e-10,1733.19709375,0.000665547684,24,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.032826459019381596,5.76e-10,1733.754638888889,0.000998642672,36,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.030528195897535963,5.12e-10,1733.81316015625,0.000887712338,32,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.40157255576470946,8.4992e-08,1733.9103095820783,0.147368505032,5312,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.029440127789465337,4.48e-10,1734.0777812499998,0.000776866846,28,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.03403968144203213,6.4e-10,1734.319840625,0.001109964698,40,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.03660230075960242,7.68e-10,1735.2520833333333,0.0013326736,48,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.38725994153521087,7.871999999999999e-08,1735.6917288871953,0.136633652898,4920,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.04388495230419187,1.024e-09,1735.7972109375,0.0017774563439999999,64,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.04081245619898818,8.32e-10,1735.9168052884615,0.001444282782,52,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.0423208304940902,9.6e-10,1735.9309145833333,0.001666493678,60,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.045506881983569086,1.088e-09,1736.5547647058825,0.001889371584,68,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.0471887560344614,1.216e-09,1736.9126250000002,0.002112085752,76,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.3734574491333664,7.328e-08,1737.1202418122268,0.12729617131999998,4580,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.04893278992139976,1.28e-09,1737.4916296875,0.002223989286,80,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.05074128098954813,1.344e-09,1737.5880758928572,0.002335318374,84,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.052616611490903284,1.4079999999999999e-09,1738.2836519886364,0.002447503382,88,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.054561251722338736,1.536e-09,1738.48092578125,0.002670306702,96,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.36014689709526776,6.8288e-08,1738.4823665944239,0.11871748385,4268,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.05866880243172434,1.792e-09,1738.9410535714285,0.0031161823679999997,112,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.05657776327962665,1.728e-09,1739.0343969907406,0.003005051438,108,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.34731075197011185,6.335999999999999e-08,1739.859327588384,0.110237486996,3960,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.06083712361976956,2.048e-09,1740.179306640625,0.00356388722,128,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.06308558308539418,2.112e-09,1740.6545719696967,0.003676262456,132,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.06541714263313565,2.176e-09,1740.7273152573528,0.0037878226379999998,136,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.06783487353190211,2.432e-09,1741.041376644737,0.004234212628,152,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.33493210522409805,5.9072e-08,1741.0492166508666,0.102847259326,3692,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.07294170620346575,2.752e-09,1741.8326736918605,0.004793523518,172,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.07034196056063023,2.688e-09,1741.8936852678573,0.004682210226,168,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.32299465096750013,5.4783999999999996e-08,1742.268812682535,0.095448454634,3424,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.07563753499999186,3.008e-09,1742.634602393617,0.005241844884,188,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.07843299805623635,3.2e-09,1743.136635,0.005578037232,200,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.08133177772239981,3.52e-09,1743.3459244318183,0.006136577654,220,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.3114826644755794,5.1007999999999996e-08,1743.3531387233377,0.0889249569,3188,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.08433769244346634,3.776e-09,1743.9308628177964,0.006585082938,236,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.3003809814750423,4.7424e-08,1744.3706780111336,0.082725035034,2964,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.08745470178908614,4.032e-09,1744.574632936508,0.00703412492,252,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.0906869116693565,4.352e-09,1744.6075353860294,0.007592531994,272,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.09403857974337058,4.8e-09,1745.27046625,0.008377298238,300,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.2896749781687569,4.4032e-08,1745.3225158521075,0.076850041018,2752,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.09751412102765916,4.992e-09,1745.5358333333331,0.008713714879999999,312,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.2793505519724181,4.1024e-08,1746.2314750877538,0.071637400034,2564,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.10111811371191312,5.376e-09,1746.2549330357144,0.00938786652,336,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.10485530518964724,5.824e-09,1746.2777403846153,0.010170321559999999,364,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.10873061831174902,6.336e-09,1746.8421366792932,0.011067991778,396,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.26939410293778493,3.8144e-08,1746.9980412122482,0.066637493284,2384,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.11274915787115092,6.5919999999999996e-09,1747.1735512742719,0.011517368049999999,412,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.11691621732716727,7.168e-09,1747.4007569754463,0.012525368626,448,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.2597925158380193,3.5392e-08,1747.6596611663656,0.061853170728,2212,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.12123728577835334,7.744e-09,1747.9238623450415,0.01353592239,484,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.12571805519307286,8.256e-09,1748.1885869670543,0.014433044974,516,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.2505331428915295,3.3024e-08,1748.3554728076551,0.057737691134,2064,0.08000000000000007,0.17600000000000016,encircled aperture center
measurement,Measured,01,Winter,SEC,With secondary,0.13036442790729713,8.895999999999999e-09,1748.3856276978418,0.015553638544,556,0.08000000000000007,0.17600000000000016,encircled aperture center
